b5.21965_4.127 S
b5.21965_4.128 G2M
b5.21965_4.129 G1
b5.21965_4.130 G1
b5.21965_4.131 G2M
b5.21965_4.132 S
b5.21965_4.133 G2M
b5.21965_4.134 S
b5.21965_4.135 G2M
b5.21965_4.136 G1
b5.21965_4.137 G1
b5.21965_4.138 G2M
b5.21965_4.139 G1
b5.21965_4.140 G1
b5.21965_4.141 G2M
b5.21965_4.142 G1
b5.21965_4.143 G2M
b5.21965_4.145 G1
b5.21965_4.146 G1
b5.21965_4.147 S
b5.21965_4.148 G1
b5.21965_4.149 G1
b5.21965_4.150 S
b5.21965_4.151 G2M
b5.21965_4.152 G1
b5.21965_4.153 G1
b5.21965_4.154 S
b5.21965_4.155 S
b5.21965_4.156 S
b5.21965_4.157 G2M
b5.21965_4.158 G1
b5.21965_4.159 S
b5.21965_4.160 G1
b5.21965_4.161 G1
b5.21965_4.162 G2M
b5.21965_4.163 S
b5.21965_4.164 S
b5.21965_4.165 G2M
b5.21965_4.166 G2M
b5.21965_4.167 G1
b5.21965_4.168 G2M
b5.21965_4.169 G2M
b5.21965_4.170 G2M
b5.21965_4.171 S
b5.21965_4.172 G2M
b5.21965_4.173 G2M
b5.21965_4.174 S
b5.21965_4.175 G2M
b5.21965_4.176 S
b5.21965_4.177 G2M
b5.21965_4.178 G2M
b5.21965_4.179 G2M
b5.21965_4.180 G2M
b5.21965_4.181 G1
b5.21965_4.182 S
b5.21965_4.183 G1
b5.21965_4.184 G1
b5.21965_4.185 G2M
b5.21965_4.186 G1
b5.21965_4.187 S
b5.21965_4.188 S
b5.21965_4.189 G1
b5.21965_4.190 G1
b5.21965_4.191 G2M
b5.21965_4.192 S
b5.21965_4.193 G1
b5.21965_4.194 G2M
b5.21965_4.195 G2M
b5.21965_4.196 S
b5.21965_4.197 G1
b5.21965_4.198 S
b5.21965_4.199 G1
b5.21965_4.200 S
b5.21965_4.201 S
b5.21965_4.202 S
b5.21965_4.203 G2M
b5.21965_4.204 G1
b5.21965_4.205 S
b5.21965_4.206 G2M
b5.21965_4.207 G1
b5.21965_4.208 G1
b5.21965_4.209 G2M
b5.21965_4.210 G1
b5.21965_4.211 G1
b5.21965_4.213 G1
b5.21965_4.214 S
b5.21965_4.215 S
b5.21965_4.216 G1
b5.21965_4.217 S
b5.21965_4.218 G1
b5.21965_4.219 G1
b5.21965_4.220 G2M
b5.21965_4.221 G2M
b5.21965_4.222 G2M
b5.21965_4.223 G2M
b5.21965_4.224 G1
b5.21965_4.225 G2M
b5.21965_4.226 S
b5.21965_4.227 S
b5.21965_4.228 G2M
b5.21965_4.229 S
b5.21965_4.230 G2M
b5.21965_4.231 G2M
b5.21965_4.232 S
b5.21965_4.233 G1
b5.21965_4.234 G2M
b5.21965_4.235 G1
b5.21965_4.236 G2M
b5.21965_4.237 S
b5.21965_4.238 G1
b5.21965_4.239 S
b5.21965_4.240 G2M
b5.21965_4.242 G2M
b5.21965_4.243 G2M
b5.21965_4.244 S
b5.21965_4.245 G2M
b5.21965_4.246 S
b5.21965_4.247 S
b5.21965_4.248 G2M
b5.21965_4.249 G2M
b5.21965_4.250 G1
b5.21965_4.251 G2M
b5.21965_4.252 G2M
b5.21965_4.253 G2M
b5.21965_4.254 S
b5.21965_4.255 G1
b5.21965_4.256 G2M
b5.21965_4.257 G2M
b5.21965_4.258 G1
b5.21965_4.259 S
b5.21965_4.260 S
b5.21965_4.261 G2M
b5.21965_4.262 G1
b5.21965_4.263 G2M
b5.21965_4.264 G2M
b5.21965_4.265 S
b5.21965_4.267 G2M
b5.21965_4.268 G2M
b5.21965_4.269 G2M
b5.21965_4.270 S
b5.21965_4.271 G2M
b5.21965_4.272 G1
b5.21965_4.273 S
b5.21965_4.274 S
b5.21965_4.275 S
b5.21965_4.276 G2M
b5.21965_4.277 S
b5.21965_4.278 G2M
b5.21965_4.279 G2M
b5.21965_4.280 G2M
b5.21965_4.281 G2M
b5.21965_4.282 G1
b5.21965_4.283 G2M
b5.21965_4.284 S
b5.21965_4.285 G1
b5.21965_4.286 S
b5.21965_4.287 G1
b5.21965_4.288 S
b5.21965_4.289 G1
b5.21965_4.290 G2M
b5.21965_4.291 S
b5.21965_4.292 G2M
b5.21965_4.293 G2M
b5.21965_4.294 S
b5.21965_4.295 G2M
b5.21965_4.296 G2M
b5.21965_4.297 G2M
b5.21965_4.298 G2M
b5.21965_4.299 G1
b5.21965_4.300 G2M
b5.21965_4.301 G2M
b5.21965_4.302 G1
b5.21965_4.303 G2M
b5.21965_4.304 G2M
b5.21965_4.305 G1
b5.21965_4.306 G1
b5.21965_4.307 S
b5.21965_4.308 G2M
b5.21965_4.309 S
b5.21965_4.310 G2M
b5.21965_4.311 G1
b5.21965_4.312 S
b5.21965_4.313 G1
b5.21965_4.314 G1
b5.21965_4.315 G2M
b5.21965_4.316 G2M
b5.21965_4.317 G1
b5.21965_4.318 S
b5.21965_4.319 S
b5.21965_4.320 S
b5.21965_4.321 G1
b5.21965_4.322 S
b5.21965_4.323 G2M
b5.21965_4.324 S
b5.21965_4.325 S
b5.21965_4.326 G1
b5.21965_4.327 G2M
b5.21965_4.328 S
b5.21965_4.329 G2M
b5.21965_4.330 G2M
b5.21965_4.331 G2M
b5.21965_4.332 G2M
b5.21965_4.333 G1
b5.21965_4.334 G2M
b5.21965_4.335 G1
b5.21965_4.336 S
b5.21965_4.337 S
b5.21965_4.338 G2M
b5.21965_4.339 G2M
b5.21965_4.340 S
b5.21965_4.341 G2M
b5.21965_4.342 G2M
b5.21965_4.343 G2M
b5.21965_4.344 G2M
b5.21965_4.345 G2M
b5.21965_4.346 G1
b5.21965_4.347 G1
b5.21965_4.348 G2M
b5.21965_4.349 S
b5.21965_4.350 G1
b5.21965_4.351 G2M
b5.21965_4.352 G2M
b5.21965_4.353 G1
b5.21965_4.354 S
b5.21965_4.355 G1
b5.21965_4.356 G2M
b5.21965_4.357 G2M
b5.21965_4.358 G1
b5.21965_4.359 G2M
b5.21965_4.360 S
b5.21965_4.363 S
b5.21965_4.364 G1
b5.21965_4.365 G1
b5.21965_4.366 G2M
b5.21965_4.367 S
b5.21965_4.368 G2M
b5.21965_4.369 G1
b5.21965_4.370 S
b5.21965_4.371 G2M
b5.21965_4.372 S
b5.21965_4.373 G2M
b5.21965_4.374 G2M
b5.21965_4.375 G1
b5.21965_4.376 S
b5.21965_4.377 G1
b5.21965_4.378 G1
b5.21965_4.379 G2M
b5.21965_4.380 G1
b4.21965_6.5 G2M
b4.21965_6.6 G2M
b4.21965_6.7 G2M
b4.21965_6.8 S
b4.21965_6.9 G2M
b4.21965_6.11 G2M
b4.21965_6.12 S
b4.21965_6.13 S
b4.21965_6.14 G2M
b4.21965_6.15 G2M
b4.21965_6.16 S
b4.21965_6.17 G2M
b4.21965_6.19 G2M
b4.21965_6.27 G2M
b4.21965_6.29 G1
b4.21965_6.30 G2M
b4.21965_6.31 G2M
b4.21965_6.32 G1
b4.21965_6.35 S
b4.21965_6.36 G2M
b4.21965_6.37 G2M
b4.21965_6.38 S
b4.21965_6.39 G1
b4.21965_6.40 G1
b4.21965_6.41 G1
b4.21965_6.42 G2M
b4.21965_6.44 S
b4.21965_6.45 G2M
b4.21965_6.46 G1
b4.21965_6.47 G1
b4.21965_6.48 G2M
b4.21965_6.52 G2M
b4.21965_6.54 G2M
b4.21965_6.55 G2M
b4.21965_6.56 S
b4.21965_6.58 G2M
b4.21965_6.59 G2M
b4.21965_6.60 G2M
b4.21965_6.61 G2M
b4.21965_6.62 S
b4.21965_6.63 S
b4.21965_6.64 G1
b4.21965_6.65 G2M
b4.21965_6.66 G2M
b4.21965_6.67 S
b4.21965_6.69 S
b4.21965_6.70 G2M
b4.21965_6.71 G2M
b4.21965_6.75 G2M
b4.21965_6.76 G2M
b4.21965_6.77 G2M
b4.21965_6.78 G2M
b4.21965_6.79 G1
b4.21965_6.82 G2M
b4.21965_6.83 G2M
b4.21965_6.84 S
b4.21965_6.85 G2M
b4.21965_6.86 S
b4.21965_6.87 G2M
b4.21965_6.88 G2M
b4.21965_6.89 S
b4.21965_6.90 S
b4.21965_6.91 S
b4.21965_6.92 S
b4.21965_6.93 G2M
b4.21965_6.94 G2M
b4.21965_6.95 G1
b4.21965_6.96 G1
b4.21965_6.99 G2M
b4.21965_6.100 G2M
b4.21965_6.101 S
b4.21965_6.103 S
b4.21965_6.104 G2M
b4.21965_6.106 G2M
b4.21965_6.107 G2M
b4.21965_6.108 G2M
b4.21965_6.109 G2M
b4.21965_6.110 G2M
b4.21965_6.111 S
b4.21965_6.112 G2M
b4.21965_6.113 G1
b4.21965_6.114 G2M
b4.21965_6.115 S
b4.21965_6.116 G2M
b4.21965_6.117 S
b4.21965_6.118 S
b4.21965_6.119 S
b4.21965_6.122 G2M
b4.21965_6.123 G2M
b4.21965_6.124 G2M
b4.21965_6.125 G2M
b4.21965_6.126 G2M
b4.21965_6.127 G2M
b4.21965_6.128 G1
b4.21965_6.130 S
b4.21965_6.131 G2M
b4.21965_6.132 G1
b4.21965_6.133 G2M
b4.21965_6.134 G2M
b4.21965_6.135 G2M
b4.21965_6.136 G2M
b4.21965_6.137 S
b4.21965_6.138 G2M
b4.21965_6.140 G1
b4.21965_6.141 G1
b4.21965_6.142 G2M
b4.21965_6.143 G1
b4.21965_6.148 S
b4.21965_6.149 S
b4.21965_6.150 S
b4.21965_6.151 G2M
b4.21965_6.152 S
b4.21965_6.154 G2M
b4.21965_6.155 S
b4.21965_6.156 G2M
b4.21965_6.157 G2M
b4.21965_6.158 S
b4.21965_6.159 G2M
b4.21965_6.160 G2M
b4.21965_6.161 G2M
b4.21965_6.162 G2M
b4.21965_6.163 S
b4.21965_6.164 G2M
b4.21965_6.165 G2M
b4.21965_6.166 G1
b4.21965_6.167 G1
b4.21965_6.168 G1
b4.21965_6.169 G1
b4.21965_6.170 S
b4.21965_6.171 G2M
b4.21965_6.172 G2M
b4.21965_6.173 G2M
b4.21965_6.174 G2M
b4.21965_6.175 G1
b4.21965_6.176 S
b4.21965_6.178 G2M
b4.21965_6.179 S
b4.21965_6.180 G2M
b4.21965_6.181 S
b4.21965_6.182 G1
b4.21965_6.183 S
b4.21965_6.184 S
b4.21965_6.185 S
b4.21965_6.186 S
b4.21965_6.187 S
b4.21965_6.188 S
b4.21965_6.189 G1
b4.21965_6.190 G1
b4.21965_6.191 G2M
b4.21965_6.192 G1
b4.21965_6.196 G2M
b4.21965_6.198 S
b4.21965_6.199 G2M
b4.21965_6.200 S
b4.21965_6.202 S
b4.21965_6.203 G1
b4.21965_6.204 G2M
b4.21965_6.205 S
b4.21965_6.206 G1
b4.21965_6.207 G2M
b4.21965_6.209 G2M
b4.21965_6.210 G2M
b4.21965_6.211 S
b4.21965_6.212 S
b4.21965_6.213 S
b4.21965_6.214 G1
b4.21965_6.215 S
b4.21965_6.218 G2M
b4.21965_6.219 G1
b4.21965_6.220 G2M
b4.21965_6.221 G2M
b4.21965_6.222 G2M
b4.21965_6.224 S
b4.21965_6.226 G2M
b4.21965_6.227 S
b4.21965_6.228 G2M
b4.21965_6.229 G1
b4.21965_6.230 G2M
b4.21965_6.231 G2M
b4.21965_6.232 G2M
b4.21965_6.233 S
b4.21965_6.234 S
b4.21965_6.236 G1
b4.21965_6.237 G2M
b4.21965_6.238 G2M
b4.21965_6.239 G2M
b4.21965_6.240 S
b4.21965_6.242 G1
b4.21965_6.243 G2M
b4.21965_6.244 G2M
b4.21965_6.245 G2M
b4.21965_6.247 G2M
b4.21965_6.248 G2M
b4.21965_6.250 G2M
b4.21965_6.251 G2M
b4.21965_6.252 G2M
b4.21965_6.253 S
b4.21965_6.254 G1
b4.21965_6.255 G1
b4.21965_6.256 G1
b4.21965_6.257 G1
b4.21965_6.258 S
b4.21965_6.259 S
b4.21965_6.260 G2M
b4.21965_6.261 G2M
b4.21965_6.262 G2M
b4.21965_6.263 G2M
b4.21965_6.264 G1
b4.21965_6.266 G2M
b4.21965_6.267 S
b4.21965_6.268 S
b4.21965_6.269 S
b4.21965_6.270 G2M
b4.21965_6.271 G1
b4.21965_6.272 G2M
b4.21965_6.274 G2M
b4.21965_6.275 G2M
b4.21965_6.276 G2M
b4.21965_6.277 S
b4.21965_6.278 G2M
b4.21965_6.279 G1
b4.21965_6.280 S
b4.21965_6.281 G2M
b4.21965_6.282 S
b4.21965_6.283 S
b4.21965_6.284 G1
b4.21965_6.285 G2M
b4.21965_6.286 G2M
b4.21965_6.287 G2M
b4.21965_6.290 G2M
b4.21965_6.292 G1
b4.21965_6.293 G2M
b4.21965_6.294 G1
b4.21965_6.295 G2M
b4.21965_6.296 G2M
b4.21965_6.298 S
b4.21965_6.299 S
b4.21965_6.300 G2M
b4.21965_6.301 S
b4.21965_6.302 S
b4.21965_6.303 S
b4.21965_6.304 G1
b4.21965_6.305 G2M
b4.21965_6.306 S
b4.21965_6.307 G1
b4.21965_6.308 S
b4.21965_6.309 S
b4.21965_6.310 G1
b4.21965_6.311 G1
b4.21965_6.314 G2M
b4.21965_6.315 G1
b4.21965_6.316 G2M
b4.21965_6.317 G2M
b4.21965_6.318 G2M
b4.21965_6.319 G2M
b4.21965_6.320 S
b4.21965_6.322 G2M
b4.21965_6.323 G2M
b4.21965_6.324 G1
b4.21965_6.325 S
b4.21965_6.326 G1
b4.21965_6.327 G2M
b4.21965_6.328 G1
b4.21965_6.329 S
b4.21965_6.330 S
b4.21965_6.331 G2M
b4.21965_6.332 G1
b4.21965_6.333 G1
b4.21965_6.334 G1
b4.21965_6.335 G1
b4.21965_6.336 G2M
b4.21965_6.340 S
b4.21965_6.341 G1
b4.21965_6.342 G2M
b4.21965_6.343 S
b4.21965_6.344 G1
b4.21965_6.346 G1
b4.21965_6.347 G1
b4.21965_6.348 G2M
b4.21965_6.349 S
b4.21965_6.350 G2M
b4.21965_6.352 G2M
b4.21965_6.353 G2M
b4.21965_6.354 G1
b4.21965_6.355 G1
b4.21965_6.356 G2M
b4.21965_6.357 S
b4.21965_6.358 G2M
b4.21965_6.359 G2M
b4.21965_6.363 G2M
b4.21965_6.364 S
b4.21965_6.365 G2M
b4.21965_6.366 S
b4.21965_6.367 G2M
b4.21965_6.368 G2M
b4.21965_6.370 S
b4.21965_6.371 S
b4.21965_6.372 G2M
b4.21965_6.373 G2M
b4.21965_6.374 S
b4.21965_6.375 G1
b4.21965_6.376 S
b4.21965_6.377 S
b4.21965_6.378 S
b4.21965_6.379 G1
b4.21965_6.380 G2M
b5.21965_5.3 S
b5.21965_5.4 S
b5.21965_5.8 G2M
b5.21965_5.9 G2M
b5.21965_5.11 G2M
b5.21965_5.12 G2M
b5.21965_5.13 G2M
b5.21965_5.14 G1
b5.21965_5.15 G2M
b5.21965_5.19 S
b5.21965_5.20 S
b5.21965_5.21 G2M
b5.21965_5.22 G2M
b5.21965_5.23 G1
b5.21965_5.26 G2M
b5.21965_5.27 G1
b5.21965_5.28 G1
b5.21965_5.29 G2M
b5.21965_5.30 S
b5.21965_5.31 S
b5.21965_5.32 G1
b5.21965_5.35 S
b5.21965_5.36 G1
b5.21965_5.37 G2M
b5.21965_5.38 G1
b5.21965_5.39 S
b5.21965_5.40 G2M
b5.21965_5.41 G2M
b5.21965_5.42 G2M
b5.21965_5.44 G2M
b5.21965_5.45 G2M
b5.21965_5.47 G2M
b5.21965_5.48 G2M
b5.21965_5.51 G1
b5.21965_5.52 G1
b5.21965_5.53 G2M
b5.21965_5.54 S
b5.21965_5.55 G1
b5.21965_5.56 G2M
b5.21965_5.58 G2M
b5.21965_5.59 G2M
b5.21965_5.60 G1
b5.21965_5.61 G2M
b5.21965_5.62 G2M
b5.21965_5.63 G1
b5.21965_5.64 G2M
b5.21965_5.66 G1
b5.21965_5.67 G1
b5.21965_5.68 G1
b5.21965_5.69 S
b5.21965_5.70 S
b5.21965_5.71 S
b5.21965_5.72 G2M
b5.21965_5.73 G2M
b5.21965_5.74 G1
b5.21965_5.75 G1
b5.21965_5.76 G2M
b5.21965_5.78 G1
b5.21965_5.79 G2M
b5.21965_5.80 G1
b5.21965_5.82 G2M
b5.21965_5.83 S
b5.21965_5.84 S
b5.21965_5.85 G1
b5.21965_5.86 G1
b5.21965_5.87 G2M
b5.21965_5.88 G1
b5.21965_5.89 G2M
b5.21965_5.90 G1
b5.21965_5.91 G2M
b5.21965_5.92 G2M
b5.21965_5.93 S
b5.21965_5.94 S
b5.21965_5.95 G1
b5.21965_5.98 G1
b5.21965_5.99 G2M
b5.21965_5.100 G2M
b5.21965_5.101 G2M
b5.21965_5.102 G1
b5.21965_5.103 G2M
b5.21965_5.104 G1
b5.21965_5.106 G2M
b5.21965_5.107 G1
b5.21965_5.108 G2M
b5.21965_5.109 G1
b5.21965_5.110 G2M
b5.21965_5.111 G2M
b5.21965_5.112 G2M
b5.21965_5.113 G2M
b5.21965_5.114 G1
b5.21965_5.115 G2M
b5.21965_5.116 G2M
b5.21965_5.117 G2M
b5.21965_5.118 G2M
b5.21965_5.120 G2M
b5.21965_5.121 G1
b5.21965_5.122 G2M
b5.21965_5.123 G1
b5.21965_5.124 G2M
b5.21965_5.125 G2M
b5.21965_5.127 G2M
b5.21965_5.128 G2M
b5.21965_5.130 G2M
b5.21965_5.131 G2M
b5.21965_5.132 G2M
b5.21965_5.133 G2M
b5.21965_5.134 G2M
b5.21965_5.135 G2M
b5.21965_5.136 G2M
b5.21965_5.137 G2M
b5.21965_5.138 G1
b5.21965_5.139 G2M
b5.21965_5.140 G2M
b5.21965_5.141 S
b5.21965_5.142 G2M
b5.21965_5.145 G2M
b5.21965_5.146 G1
b5.21965_5.147 S
b5.21965_5.148 G2M
b5.21965_5.149 G1
b5.21965_5.150 G2M
b5.21965_5.151 G1
b5.21965_5.152 G2M
b5.21965_5.154 G1
b5.21965_5.155 G2M
b5.21965_5.156 G1
b5.21965_5.157 G1
b5.21965_5.158 G2M
b5.21965_5.159 G2M
b5.21965_5.160 G1
b5.21965_5.161 G1
b5.21965_5.162 G1
b5.21965_5.163 G2M
b5.21965_5.164 G2M
b5.21965_5.165 G1
b5.21965_5.166 S
b5.21965_5.167 G2M
b5.21965_5.168 G2M
b5.21965_5.169 G1
b5.21965_5.170 G2M
b5.21965_5.171 S
b5.21965_5.172 G2M
b5.21965_5.173 G2M
b5.21965_5.174 G1
b5.21965_5.175 G1
b5.21965_5.176 G2M
b5.21965_5.178 G1
b5.21965_5.179 S
b5.21965_5.180 G2M
b5.21965_5.181 S
b5.21965_5.182 S
b5.21965_5.183 G2M
b5.21965_5.184 G2M
b5.21965_5.185 G1
b5.21965_5.186 G2M
b5.21965_5.187 S
b5.21965_5.188 S
b5.21965_5.189 G2M
b5.21965_5.190 G2M
b5.21965_5.191 G2M
b5.21965_5.192 G2M
b5.21965_5.193 G1
b5.21965_5.194 G2M
b5.21965_5.195 G2M
b5.21965_5.196 S
b5.21965_5.197 S
b5.21965_5.198 G2M
b5.21965_5.199 G2M
b5.21965_5.200 G2M
b5.21965_5.202 S
b5.21965_5.203 G1
b5.21965_5.204 S
b5.21965_5.205 G2M
b5.21965_5.206 S
b5.21965_5.207 G2M
b5.21965_5.208 G2M
b5.21965_5.209 S
b5.21965_5.210 G2M
b5.21965_5.211 G2M
b5.21965_5.212 G2M
b5.21965_5.213 S
b5.21965_5.214 S
b5.21965_5.215 G2M
b5.21965_5.216 G2M
b5.21965_5.217 G2M
b5.21965_5.218 G2M
b5.21965_5.219 G2M
b5.21965_5.220 S
b5.21965_5.221 G2M
b5.21965_5.222 G2M
b5.21965_5.223 G2M
b5.21965_5.224 G1
b5.21965_5.226 G2M
b5.21965_5.227 G2M
b5.21965_5.228 G2M
b5.21965_5.229 G1
b5.21965_5.230 S
b5.21965_5.231 G1
b5.21965_5.232 G1
b5.21965_5.233 G1
b5.21965_5.234 G2M
b5.21965_5.235 G2M
b5.21965_5.236 G2M
b5.21965_5.237 G1
b5.21965_5.238 G2M
b5.21965_5.239 G2M
b5.21965_5.241 G2M
b5.21965_5.242 G1
b5.21965_5.243 S
b5.21965_5.244 G2M
b5.21965_5.245 G1
b5.21965_5.246 G2M
b5.21965_5.247 G2M
b5.21965_5.248 G1
b5.21965_5.250 S
b5.21965_5.251 G2M
b5.21965_5.252 G2M
b5.21965_5.253 S
b5.21965_5.254 G1
b5.21965_5.255 G2M
b5.21965_5.256 G2M
b5.21965_5.257 G2M
b5.21965_5.258 G1
b5.21965_5.259 G2M
b5.21965_5.260 G2M
b5.21965_5.261 G2M
b5.21965_5.262 G2M
b5.21965_5.263 S
b5.21965_5.264 S
b5.21965_5.266 G1
b5.21965_5.267 S
b5.21965_5.268 G2M
b5.21965_5.269 S
b5.21965_5.270 G1
b5.21965_5.271 G1
b5.21965_5.272 G2M
b5.21965_5.274 S
b5.21965_5.275 G2M
b5.21965_5.276 S
b5.21965_5.277 G1
b5.21965_5.278 G1
b5.21965_5.279 G2M
b5.21965_5.280 S
b5.21965_5.281 G1
b5.21965_5.282 G1
b5.21965_5.283 S
b5.21965_5.284 S
b5.21965_5.285 G2M
b5.21965_5.286 G1
b5.21965_5.287 G2M
b5.21965_5.288 G2M
b5.21965_5.289 S
b5.21965_5.290 S
b5.21965_5.291 G2M
b5.21965_5.292 G2M
b5.21965_5.293 G1
b5.21965_5.294 G2M
b5.21965_5.295 S
b5.21965_5.296 G1
b5.21965_5.298 G2M
b5.21965_5.299 G2M
b5.21965_5.300 G1
b5.21965_5.301 S
b5.21965_5.302 G1
b5.21965_5.303 G1
b5.21965_5.304 S
b5.21965_5.305 G2M
b5.21965_5.306 S
b5.21965_5.307 G2M
b5.21965_5.308 G2M
b5.21965_5.309 G1
b5.21965_5.310 G2M
b5.21965_5.311 G2M
b5.21965_5.312 G2M
b5.21965_5.315 G2M
b5.21965_5.316 G2M
b5.21965_5.317 G2M
b5.21965_5.318 S
b5.21965_5.319 G1
b5.21965_5.320 G1
b5.21965_5.322 G2M
b5.21965_5.323 G1
b5.21965_5.324 G2M
b5.21965_5.325 G1
b5.21965_5.326 G2M
b5.21965_5.327 G1
b5.21965_5.328 G1
b5.21965_5.329 G2M
b5.21965_5.330 G1
b5.21965_5.331 G1
b5.21965_5.332 G2M
b5.21965_5.333 S
b5.21965_5.334 G1
b5.21965_5.335 G2M
b5.21965_5.338 G2M
b5.21965_5.339 S
b5.21965_5.340 G2M
b5.21965_5.341 G2M
b5.21965_5.342 S
b5.21965_5.343 G2M
b5.21965_5.344 S
b5.21965_5.347 G1
b5.21965_5.348 G2M
b5.21965_5.349 G2M
b5.21965_5.350 G2M
b5.21965_5.351 S
b5.21965_5.352 G1
b5.21965_5.353 G2M
b5.21965_5.354 S
b5.21965_5.355 G2M
b5.21965_5.356 G2M
b5.21965_5.357 G2M
b5.21965_5.358 S
b5.21965_5.359 G2M
b5.21965_5.362 G2M
b5.21965_5.363 G2M
b5.21965_5.364 G1
b5.21965_5.367 G2M
b5.21965_5.370 S
b5.21965_5.371 G2M
b5.21965_5.372 G2M
b5.21965_5.373 G2M
b5.21965_5.374 G2M
b5.21965_5.375 S
b5.21965_5.376 G2M
b5.21965_5.377 G2M
b5.21965_5.378 G2M
b5.21965_5.379 S
b6.21965_1.6 G2M
b6.21965_1.7 S
b6.21965_1.8 G2M
b6.21965_1.9 S
b6.21965_1.11 G2M
b6.21965_1.13 G2M
b6.21965_1.20 G2M
b6.21965_1.21 G2M
b6.21965_1.30 G2M
b6.21965_1.31 S
b6.21965_1.32 S
b6.21965_1.33 S
b6.21965_1.34 S
b6.21965_1.35 G2M
b6.21965_1.36 S
b6.21965_1.37 G2M
b6.21965_1.38 G2M
b6.21965_1.39 S
b6.21965_1.42 G2M
b6.21965_1.44 G2M
b6.21965_1.45 S
b6.21965_1.46 S
b6.21965_1.48 G2M
b6.21965_1.50 G2M
b6.21965_1.52 S
b6.21965_1.55 S
b6.21965_1.56 S
b6.21965_1.57 G2M
b6.21965_1.58 G2M
b6.21965_1.59 G1
b6.21965_1.60 G1
b6.21965_1.61 G2M
b6.21965_1.62 S
b6.21965_1.63 G2M
b6.21965_1.64 G2M
b6.21965_1.65 G2M
b6.21965_1.66 G1
b6.21965_1.67 S
b6.21965_1.68 S
b6.21965_1.69 S
b6.21965_1.70 G2M
b6.21965_1.71 S
b6.21965_1.72 G2M
b6.21965_1.74 G2M
b6.21965_1.75 G2M
b6.21965_1.76 S
b6.21965_1.77 G2M
b6.21965_1.78 G1
b6.21965_1.80 G2M
b6.21965_1.81 G2M
b6.21965_1.82 G1
b6.21965_1.83 G2M
b6.21965_1.84 G2M
b6.21965_1.85 G2M
b6.21965_1.86 G1
b6.21965_1.87 S
b6.21965_1.89 G2M
b6.21965_1.90 G2M
b6.21965_1.91 G2M
b6.21965_1.92 G2M
b6.21965_1.94 G1
b6.21965_1.95 G2M
b6.21965_1.96 G2M
b6.21965_1.97 S
b6.21965_1.98 G2M
b6.21965_1.99 G2M
b6.21965_1.100 S
b6.21965_1.101 G2M
b6.21965_1.103 G2M
b6.21965_1.104 S
b6.21965_1.105 S
b6.21965_1.106 G2M
b6.21965_1.107 G2M
b6.21965_1.108 G2M
b6.21965_1.109 S
b6.21965_1.110 G1
b6.21965_1.111 S
b6.21965_1.112 G2M
b6.21965_1.113 G1
b6.21965_1.114 G2M
b6.21965_1.115 S
b6.21965_1.116 S
b6.21965_1.117 G2M
b6.21965_1.118 G2M
b6.21965_1.121 G2M
b6.21965_1.122 S
b6.21965_1.123 G2M
b6.21965_1.125 G2M
b6.21965_1.126 G2M
b6.21965_1.127 G2M
b6.21965_1.128 G1
b6.21965_1.129 G2M
b6.21965_1.130 G2M
b6.21965_1.131 S
b6.21965_1.132 S
b6.21965_1.133 G2M
b6.21965_1.134 G1
b6.21965_1.135 G2M
b6.21965_1.137 G2M
b6.21965_1.138 G1
b6.21965_1.139 G1
b6.21965_1.140 S
b6.21965_1.141 G2M
b6.21965_1.142 S
b6.21965_1.144 G2M
b6.21965_1.145 S
b6.21965_1.146 S
b6.21965_1.147 S
b6.21965_1.148 G1
b6.21965_1.149 G2M
b6.21965_1.150 S
b6.21965_1.151 S
b6.21965_1.152 S
b6.21965_1.153 G2M
b6.21965_1.154 G2M
b6.21965_1.155 G2M
b6.21965_1.156 G2M
b6.21965_1.157 S
b6.21965_1.158 G2M
b6.21965_1.159 G2M
b6.21965_1.160 G2M
b6.21965_1.161 S
b6.21965_1.162 G1
b6.21965_1.163 G1
b6.21965_1.164 G2M
b6.21965_1.165 G2M
b6.21965_1.166 G2M
b6.21965_1.167 G2M
b6.21965_1.168 G2M
b6.21965_1.170 G2M
b6.21965_1.171 G2M
b6.21965_1.172 S
b6.21965_1.173 G2M
b6.21965_1.174 S
b6.21965_1.175 G2M
b6.21965_1.176 G2M
b6.21965_1.177 S
b6.21965_1.178 G2M
b6.21965_1.179 G2M
b6.21965_1.180 S
b6.21965_1.181 S
b6.21965_1.182 S
b6.21965_1.183 G2M
b6.21965_1.184 G1
b6.21965_1.185 G2M
b6.21965_1.186 S
b6.21965_1.187 G2M
b6.21965_1.188 G2M
b6.21965_1.189 G2M
b6.21965_1.191 G2M
b6.21965_1.193 G1
b6.21965_1.194 S
b6.21965_1.195 G2M
b6.21965_1.196 S
b6.21965_1.197 G1
b6.21965_1.199 G1
b6.21965_1.200 S
b6.21965_1.201 G2M
b6.21965_1.202 S
b6.21965_1.203 G2M
b6.21965_1.204 G2M
b6.21965_1.205 G2M
b6.21965_1.206 S
b6.21965_1.207 G1
b6.21965_1.208 G2M
b6.21965_1.209 G1
b6.21965_1.210 S
b6.21965_1.211 S
b6.21965_1.212 G1
b6.21965_1.213 G2M
b6.21965_1.214 G2M
b6.21965_1.215 S
b6.21965_1.216 G2M
b6.21965_1.217 S
b6.21965_1.219 G1
b6.21965_1.220 G2M
